RANK	SYL	COUNT	P(Syl)     	Sum(P(Syl))
5385	l9k	1	0.0000009895	0.9923197486
5386	l96	1	0.0000009895	0.9923207381
5387	l6s	1	0.0000009895	0.9923217275
5388	l2:s	1	0.0000009895	0.9923227170
5389	kvo:	1	0.0000009895	0.9923237065
5390	kvi:n	1	0.0000009895	0.9923246959
5391	kve:lt	1	0.0000009895	0.9923256854
5392	kve:k	1	0.0000009895	0.9923266749
5393	kvIt	1	0.0000009895	0.9923276643
5394	kvEns	1	0.0000009895	0.9923286538
5395	kvE:	1	0.0000009895	0.9923296433
5396	kv	1	0.0000009895	0.9923306327
5397	ku:x	1	0.0000009895	0.9923316222
5398	ksy	1	0.0000009895	0.9923326117
5399	ksvOx	1	0.0000009895	0.9923336011
5400	kstn	1	0.0000009895	0.9923345906
5401	kste:	1	0.0000009895	0.9923355801
5402	kstIS	1	0.0000009895	0.9923365696
5403	kspaUz	1	0.0000009895	0.9923375590
5404	kso	1	0.0000009895	0.9923385485
5405	kskYC	1	0.0000009895	0.9923395380
5406	ksfaI	1	0.0000009895	0.9923405274
5407	ksa	1	0.0000009895	0.9923415169
5408	ksOft	1	0.0000009895	0.9923425064
5409	ksIs	1	0.0000009895	0.9923434958
5410	kru:k	1	0.0000009895	0.9923444853
5411	kro:s	1	0.0000009895	0.9923454748
5412	kri:n	1	0.0000009895	0.9923464642
5413	kre:mt	1	0.0000009895	0.9923474537
5414	krants	1	0.0000009895	0.9923484432
5415	kran	1	0.0000009895	0.9923494326
5416	kramf	1	0.0000009895	0.9923504221
5417	kraUlS	1	0.0000009895	0.9923514116
5418	kraIls	1	0.0000009895	0.9923524010
5419	kra:mt	1	0.0000009895	0.9923533905
5420	kra:d	1	0.0000009895	0.9923543800
5421	krYt	1	0.0000009895	0.9923553694
5422	krYnt	1	0.0000009895	0.9923563589
5423	krYm	1	0.0000009895	0.9923573484
5424	krUm	1	0.0000009895	0.9923583379
5425	krU	1	0.0000009895	0.9923593273
5426	krOt	1	0.0000009895	0.9923603168
5427	krOs	1	0.0000009895	0.9923613063
5428	krON	1	0.0000009895	0.9923622957
5429	krEp	1	0.0000009895	0.9923632852
5430	krE:	1	0.0000009895	0.9923642747
5431	kr@ts	1	0.0000009895	0.9923652641
5432	kr2:s	1	0.0000009895	0.9923662536
5433	kr	1	0.0000009895	0.9923672431
5434	ko:z	1	0.0000009895	0.9923682325
5435	ko:k	1	0.0000009895	0.9923692220
5436	ko:f	1	0.0000009895	0.9923702115
5437	kno:	1	0.0000009895	0.9923712009
5438	kni	1	0.0000009895	0.9923721904
5439	kne:mnt	1	0.0000009895	0.9923731799
5440	knalt	1	0.0000009895	0.9923741693
5441	knal	1	0.0000009895	0.9923751588
5442	knaU	1	0.0000009895	0.9923761483
5443	knYp	1	0.0000009895	0.9923771377
5444	knUm	1	0.0000009895	0.9923781272
5445	knOt	1	0.0000009895	0.9923791167
5446	knIs	1	0.0000009895	0.9923801062
5447	knIf	1	0.0000009895	0.9923810956
5448	kmi	1	0.0000009895	0.9923820851
5449	kma:l	1	0.0000009895	0.9923830746
5450	klu:k	1	0.0000009895	0.9923840640
5451	klu:	1	0.0000009895	0.9923850535
5452	klo	1	0.0000009895	0.9923860430
5453	kle:pt	1	0.0000009895	0.9923870324
5454	kle:p	1	0.0000009895	0.9923880219
5455	kle	1	0.0000009895	0.9923890114
5456	klatS	1	0.0000009895	0.9923900008
5457	klaUns	1	0.0000009895	0.9923909903
5458	klaUn	1	0.0000009895	0.9923919798
5459	klaIsts	1	0.0000009895	0.9923929692
5460	klaIns	1	0.0000009895	0.9923939587
5461	klaIN	1	0.0000009895	0.9923949482
5462	kla:s	1	0.0000009895	0.9923959376
5463	kla:N	1	0.0000009895	0.9923969271
5464	klYk	1	0.0000009895	0.9923979166
5465	klOts	1	0.0000009895	0.9923989060
5466	klOk	1	0.0000009895	0.9923998955
5467	klOY	1	0.0000009895	0.9924008850
5468	klIps	1	0.0000009895	0.9924018744
5469	klIn	1	0.0000009895	0.9924028639
5470	klICt	1	0.0000009895	0.9924038534
5471	klEt	1	0.0000009895	0.9924048429
5472	kl6	1	0.0000009895	0.9924058323
5473	kl2:nt	1	0.0000009895	0.9924068218
5474	kjo:	1	0.0000009895	0.9924078113
5475	ke:ts	1	0.0000009895	0.9924088007
5476	ke:t	1	0.0000009895	0.9924097902
5477	ke:p	1	0.0000009895	0.9924107797
5478	kars	1	0.0000009895	0.9924117691
5479	kab	1	0.0000009895	0.9924127586
5480	kaUt	1	0.0000009895	0.9924137481
5481	kaUnts	1	0.0000009895	0.9924147375
5482	kaIQ	1	0.0000009895	0.9924157270
5483	kYs	1	0.0000009895	0.9924167165
5484	kYns	1	0.0000009895	0.9924177059
5485	kYnft	1	0.0000009895	0.9924186954
5486	kUnts	1	0.0000009895	0.9924196849
5487	kUnfsts	1	0.0000009895	0.9924206743
5488	kUnfs	1	0.0000009895	0.9924216638
5489	kUNs	1	0.0000009895	0.9924226533
5490	kU6tS	1	0.0000009895	0.9924236427
5491	kStu	1	0.0000009895	0.9924246322
5492	kStaI	1	0.0000009895	0.9924256217
5493	kSpIts	1	0.0000009895	0.9924266112
5494	kSaf	1	0.0000009895	0.9924276006
5495	kSUts	1	0.0000009895	0.9924285901
5496	kS	1	0.0000009895	0.9924295796
5497	kQy:	1	0.0000009895	0.9924305690
5498	kQe:n	1	0.0000009895	0.9924315585
5499	kQUn	1	0.0000009895	0.9924325480
5500	kQUN	1	0.0000009895	0.9924335374
5501	kQIns	1	0.0000009895	0.9924345269
5502	kOk	1	0.0000009895	0.9924355164
5503	kO6t	1	0.0000009895	0.9924365058
5504	kINt	1	0.0000009895	0.9924374953
5505	kI6C	1	0.0000009895	0.9924384848
5506	kEst	1	0.0000009895	0.9924394742
5507	kEp	1	0.0000009895	0.9924404637
5508	kEmt	1	0.0000009895	0.9924414532
5509	kEks	1	0.0000009895	0.9924424426
5510	kES	1	0.0000009895	0.9924434321
5511	kE:z	1	0.0000009895	0.9924444216
5512	kE:s	1	0.0000009895	0.9924454110
5513	kE6n	1	0.0000009895	0.9924464005
5514	k@m	1	0.0000009895	0.9924473900
5515	k@lt	1	0.0000009895	0.9924483794
5516	k@Ul	1	0.0000009895	0.9924493689
5517	k9s	1	0.0000009895	0.9924503584
5518	k2:n	1	0.0000009895	0.9924513479
5519	jy:	1	0.0000009895	0.9924523373
5520	ju:n	1	0.0000009895	0.9924533268
5521	jo:ns	1	0.0000009895	0.9924543163
5522	jo:m	1	0.0000009895	0.9924553057
5523	jja:	1	0.0000009895	0.9924562952
5524	ji:6t	1	0.0000009895	0.9924572847
5525	ji:6	1	0.0000009895	0.9924582741
5526	je:v	1	0.0000009895	0.9924592636
5527	je:t	1	0.0000009895	0.9924602531
5528	jat	1	0.0000009895	0.9924612425
5529	jY6N	1	0.0000009895	0.9924622320
5530	jUst	1	0.0000009895	0.9924632215
5531	jUr	1	0.0000009895	0.9924642109
5532	jUms	1	0.0000009895	0.9924652004
5533	jUNk	1	0.0000009895	0.9924661899
5534	jOp	1	0.0000009895	0.9924671793
5535	jOn	1	0.0000009895	0.9924681688
5536	jI	1	0.0000009895	0.9924691583
5537	jEns	1	0.0000009895	0.9924701477
5538	jEl	1	0.0000009895	0.9924711372
5539	jE:6	1	0.0000009895	0.9924721267
5540	j@m	1	0.0000009895	0.9924731162
5541	j96k	1	0.0000009895	0.9924741056
5542	j2:s	1	0.0000009895	0.9924750951
5543	j2:6	1	0.0000009895	0.9924760846
5544	il	1	0.0000009895	0.9924770740
5545	if	1	0.0000009895	0.9924780635
5546	i:pts	1	0.0000009895	0.9924790530
5547	i:p	1	0.0000009895	0.9924800424
5548	i:ns	1	0.0000009895	0.9924810319
5549	i:6s	1	0.0000009895	0.9924820214
5550	i:6d	1	0.0000009895	0.9924830108
5551	hu:p	1	0.0000009895	0.9924840003
5552	hu:f	1	0.0000009895	0.9924849898
5553	hsfo:6	1	0.0000009895	0.9924859792
5554	hsak	1	0.0000009895	0.9924869687
5555	hrat	1	0.0000009895	0.9924879582
5556	hos	1	0.0000009895	0.9924889476
5557	ho:m	1	0.0000009895	0.9924899371
5558	ho:lQ	1	0.0000009895	0.9924909266
5559	ho:6	1	0.0000009895	0.9924919160
5560	hnt	1	0.0000009895	0.9924929055
5561	hnUN	1	0.0000009895	0.9924938950
5562	hn@st	1	0.0000009895	0.9924948844
5563	hn@	1	0.0000009895	0.9924958739
5564	hmI	1	0.0000009895	0.9924968634
5565	hju:	1	0.0000009895	0.9924978529
5566	hi:6t	1	0.0000009895	0.9924988423
5567	hats	1	0.0000009895	0.9924998318
5568	hanh	1	0.0000009895	0.9925008213
5569	halps	1	0.0000009895	0.9925018107
5570	haUks	1	0.0000009895	0.9925028002
5571	haUk	1	0.0000009895	0.9925037897
5572	haIlt	1	0.0000009895	0.9925047791
5573	haIlbr	1	0.0000009895	0.9925057686
5574	haIk	1	0.0000009895	0.9925067581
5575	ha:l	1	0.0000009895	0.9925077475
5576	hYpf	1	0.0000009895	0.9925087370
5577	hUt	1	0.0000009895	0.9925097265
5578	hUl	1	0.0000009895	0.9925107159
5579	hOt	1	0.0000009895	0.9925117054
5580	hOpst	1	0.0000009895	0.9925126949
5581	hOp	1	0.0000009895	0.9925136843
5582	hOlf	1	0.0000009895	0.9925146738
5583	hO6m	1	0.0000009895	0.9925156633
5584	hIts	1	0.0000009895	0.9925166527
5585	hIp	1	0.0000009895	0.9925176422
5586	hIls	1	0.0000009895	0.9925186317
5587	hIk	1	0.0000009895	0.9925196212
5588	hIj	1	0.0000009895	0.9925206106
5589	hIf	1	0.0000009895	0.9925216001
5590	hIS	1	0.0000009895	0.9925225896
5591	hINk	1	0.0000009895	0.9925235790
5592	hI6N	1	0.0000009895	0.9925245685
5593	hEts	1	0.0000009895	0.9925255580
5594	hEp	1	0.0000009895	0.9925265474
5595	hEnt	1	0.0000009895	0.9925275369
5596	hEmt	1	0.0000009895	0.9925285264
5597	hEltst	1	0.0000009895	0.9925295158
5598	hElm	1	0.0000009895	0.9925305053
5599	hEft	1	0.0000009895	0.9925314948
5600	hE:	1	0.0000009895	0.9925324842
5601	hE6s	1	0.0000009895	0.9925334737
5602	hE6St	1	0.0000009895	0.9925344632
5603	h@Upt	1	0.0000009895	0.9925354526
5604	h2:n	1	0.0000009895	0.9925364421
5605	h2:l	1	0.0000009895	0.9925374316
5606	h2:C	1	0.0000009895	0.9925384210
5607	gy:t	1	0.0000009895	0.9925394105
5608	gy:n	1	0.0000009895	0.9925404000
5609	gu:6n	1	0.0000009895	0.9925413895
5610	gu:6	1	0.0000009895	0.9925423789
5611	gry	1	0.0000009895	0.9925433684
5612	gru:p	1	0.0000009895	0.9925443579
5613	gru	1	0.0000009895	0.9925453473
5614	gro:t	1	0.0000009895	0.9925463368
5615	gri:s	1	0.0000009895	0.9925473263
5616	gri:k	1	0.0000009895	0.9925483157
5617	gri:6t	1	0.0000009895	0.9925493052
5618	gri:6	1	0.0000009895	0.9925502947
5619	gre:k	1	0.0000009895	0.9925512841
5620	gre:C	1	0.0000009895	0.9925522736
5621	gra~	1	0.0000009895	0.9925532631
5622	grat	1	0.0000009895	0.9925542525
5623	graf	1	0.0000009895	0.9925552420
5624	graUt	1	0.0000009895	0.9925562315
5625	graUn	1	0.0000009895	0.9925572209
5626	graUl	1	0.0000009895	0.9925582104
5627	gra:st	1	0.0000009895	0.9925591999
5628	gra:nh	1	0.0000009895	0.9925601893
5629	gra:m	1	0.0000009895	0.9925611788
5630	grYntC	1	0.0000009895	0.9925621683
5631	grOYS	1	0.0000009895	0.9925631577
5632	grIm	1	0.0000009895	0.9925641472
5633	grIl	1	0.0000009895	0.9925651367
5634	grIS	1	0.0000009895	0.9925661262
5635	grICts	1	0.0000009895	0.9925671156
5636	grICt	1	0.0000009895	0.9925681051
5637	grEt	1	0.0000009895	0.9925690946
5638	grEnt	1	0.0000009895	0.9925700840
5639	grEnst	1	0.0000009895	0.9925710735
5640	grEns	1	0.0000009895	0.9925720630
5641	grE:t	1	0.0000009895	0.9925730524
5642	gr@s	1	0.0000009895	0.9925740419
5643	gr@	1	0.0000009895	0.9925750314
5644	gny:g	1	0.0000009895	0.9925760208
5645	gnu:	1	0.0000009895	0.9925770103
5646	gnt	1	0.0000009895	0.9925779998
5647	gni:	1	0.0000009895	0.9925789892
5648	gne:	1	0.0000009895	0.9925799787
5649	gnan	1	0.0000009895	0.9925809682
5650	gna:	1	0.0000009895	0.9925819576
5651	gna	1	0.0000009895	0.9925829471
5652	gnE:	1	0.0000009895	0.9925839366
5653	gn@s	1	0.0000009895	0.9925849260
5654	gly:	1	0.0000009895	0.9925859155
5655	gli:n	1	0.0000009895	0.9925869050
5656	gle:s	1	0.0000009895	0.9925878945
5657	gle:k	1	0.0000009895	0.9925888839
5658	gle:N	1	0.0000009895	0.9925898734
5659	gle:Ct	1	0.0000009895	0.9925908629
5660	glaxt	1	0.0000009895	0.9925918523
5661	glans	1	0.0000009895	0.9925928418
5662	glaUps	1	0.0000009895	0.9925938313
5663	glaUf	1	0.0000009895	0.9925948207
5664	glaN	1	0.0000009895	0.9925958102
5665	glaICt	1	0.0000009895	0.9925967997
5666	glaICs	1	0.0000009895	0.9925977891
5667	gla	1	0.0000009895	0.9925987786
5668	glYkt	1	0.0000009895	0.9925997681
5669	glUN	1	0.0000009895	0.9926007575
5670	glQ	1	0.0000009895	0.9926017470
5671	glIj	1	0.0000009895	0.9926027365
5672	glIh	1	0.0000009895	0.9926037259
5673	glIf	1	0.0000009895	0.9926047154
5674	glICk	1	0.0000009895	0.9926057049
5675	glEn	1	0.0000009895	0.9926066943
5676	glEC	1	0.0000009895	0.9926076838
5677	gl9k	1	0.0000009895	0.9926086733
5678	gkvatSt	1	0.0000009895	0.9926096627
5679	gkri:Ct	1	0.0000009895	0.9926106522
5680	gklaUp	1	0.0000009895	0.9926116417
5681	gklaI	1	0.0000009895	0.9926126312
5682	gke:6	1	0.0000009895	0.9926136206
5683	gkant	1	0.0000009895	0.9926146101
5684	gkan	1	0.0000009895	0.9926155996
5685	gkaUf	1	0.0000009895	0.9926165890
5686	gkOxt	1	0.0000009895	0.9926175785
5687	gkOs	1	0.0000009895	0.9926185680
5688	gju	1	0.0000009895	0.9926195574
5689	gjo:ns	1	0.0000009895	0.9926205469
5690	gi:r	1	0.0000009895	0.9926215364
5691	gi:pst	1	0.0000009895	0.9926225258
5692	gi:ps	1	0.0000009895	0.9926235153
5693	gfo:	1	0.0000009895	0.9926245048
5694	gf	1	0.0000009895	0.9926254942
5695	geSt	1	0.0000009895	0.9926264837
5696	ge:st	1	0.0000009895	0.9926274732
5697	ge:l	1	0.0000009895	0.9926284626
5698	ge:ht	1	0.0000009895	0.9926294521
5699	gbrax	1	0.0000009895	0.9926304416
5700	gbrant	1	0.0000009895	0.9926314310
5701	gbran	1	0.0000009895	0.9926324205
5702	gbrOx	1	0.0000009895	0.9926334100
5703	gbo:	1	0.0000009895	0.9926343995
5704	gblu:	1	0.0000009895	0.9926353889
5705	gbONt	1	0.0000009895	0.9926363784
5706	gbEs	1	0.0000009895	0.9926373679
5707	gam	1	0.0000009895	0.9926383573
5708	ga:n	1	0.0000009895	0.9926393468
5709	gYls	1	0.0000009895	0.9926403363
5710	gY6	1	0.0000009895	0.9926413257
5711	gUstv	1	0.0000009895	0.9926423152
5712	gUns	1	0.0000009895	0.9926433047
5713	gUm	1	0.0000009895	0.9926442941
5714	gUl	1	0.0000009895	0.9926452836
5715	gUks	1	0.0000009895	0.9926462731
5716	gSvEtst	1	0.0000009895	0.9926472625
5717	gSvEts	1	0.0000009895	0.9926482520
5718	gStrIC	1	0.0000009895	0.9926492415
5719	gStrI	1	0.0000009895	0.9926502309
5720	gSta	1	0.0000009895	0.9926512204
5721	gStY6mt	1	0.0000009895	0.9926522099
5722	gStUN	1	0.0000009895	0.9926531993
5723	gStOs	1	0.0000009895	0.9926541888
5724	gStOpf	1	0.0000009895	0.9926551783
5725	gSpre:C	1	0.0000009895	0.9926561678
5726	gSprOx	1	0.0000009895	0.9926571572
5727	gSpl	1	0.0000009895	0.9926581467
5728	gSpi:n	1	0.0000009895	0.9926591362
5729	gSpi:l	1	0.0000009895	0.9926601256
5730	gSpant	1	0.0000009895	0.9926611151
5731	gSpan	1	0.0000009895	0.9926621046
5732	gSpaIs	1	0.0000009895	0.9926630940
5733	gSo:	1	0.0000009895	0.9926640835
5734	gSnIt	1	0.0000009895	0.9926650730
5735	gSmak	1	0.0000009895	0.9926660624
5736	gSmI	1	0.0000009895	0.9926670519
5737	gSmEkt	1	0.0000009895	0.9926680414
5738	gSlOs	1	0.0000009895	0.9926690308
5739	gSlO	1	0.0000009895	0.9926700203
5740	gSi:n	1	0.0000009895	0.9926710098
5741	gSe:	1	0.0000009895	0.9926719992
5742	gSan	1	0.0000009895	0.9926729887
5743	gSal	1	0.0000009895	0.9926739782
5744	gSaU	1	0.0000009895	0.9926749676
5745	gSaIt	1	0.0000009895	0.9926759571
5746	gSYt	1	0.0000009895	0.9926769466
5747	gSOY	1	0.0000009895	0.9926779360
5748	gSIs	1	0.0000009895	0.9926789255
5749	gSIkt	1	0.0000009895	0.9926799150
5750	gSEfs	1	0.0000009895	0.9926809045
5751	gSEN	1	0.0000009895	0.9926818939
5752	gS	1	0.0000009895	0.9926828834
5753	gOr	1	0.0000009895	0.9926838729
5754	gOlt	1	0.0000009895	0.9926848623
5755	gO	1	0.0000009895	0.9926858518
5756	gItS	1	0.0000009895	0.9926868413
5757	gIr	1	0.0000009895	0.9926878307
5758	gIps	1	0.0000009895	0.9926888202
5759	gIj	1	0.0000009895	0.9926898097
5760	gEnz	1	0.0000009895	0.9926907991
5761	gEnf	1	0.0000009895	0.9926917886
5762	gElp	1	0.0000009895	0.9926927781
5763	gEf	1	0.0000009895	0.9926937675
5764	gE6st	1	0.0000009895	0.9926947570
5765	g@ts	1	0.0000009895	0.9926957465
5766	g@nts	1	0.0000009895	0.9926967359
5767	g@nh	1	0.0000009895	0.9926977254
5768	g@nd	1	0.0000009895	0.9926987149
5769	g@k	1	0.0000009895	0.9926997043
5770	g@h	1	0.0000009895	0.9927006938
5771	g@U	1	0.0000009895	0.9927016833
5772	g9ts	1	0.0000009895	0.9927026728
5773	g96	1	0.0000009895	0.9927036622
5774	g9	1	0.0000009895	0.9927046517
5775	g6d	1	0.0000009895	0.9927056412
5776	fy:s	1	0.0000009895	0.9927066306
5777	fy:m	1	0.0000009895	0.9927076201
5778	fy:N	1	0.0000009895	0.9927086096
5779	fy:6m	1	0.0000009895	0.9927095990
5780	fu:r	1	0.0000009895	0.9927105885
5781	ftsn	1	0.0000009895	0.9927115780
5782	ftse:nt	1	0.0000009895	0.9927125674
5783	ftsIh	1	0.0000009895	0.9927135569
5784	ftsIf	1	0.0000009895	0.9927145464
5785	ftm	1	0.0000009895	0.9927155358
5786	ftIs	1	0.0000009895	0.9927165253
5787	ftIk	1	0.0000009895	0.9927175148
5788	ft	1	0.0000009895	0.9927185042
5789	fse:n	1	0.0000009895	0.9927194937
5790	fry:t	1	0.0000009895	0.9927204832
5791	fry:St	1	0.0000009895	0.9927214726
5792	fru:6	1	0.0000009895	0.9927224621
5793	fro	1	0.0000009895	0.9927234516
5794	fri:ks	1	0.0000009895	0.9927244410
5795	fre:t	1	0.0000009895	0.9927254305
5796	fre:Ct	1	0.0000009895	0.9927264200
5797	frants	1	0.0000009895	0.9927274095
5798	fra:hs	1	0.0000009895	0.9927283989
5799	fra	1	0.0000009895	0.9927293884
5800	frY	1	0.0000009895	0.9927303779
5801	frUxt	1	0.0000009895	0.9927313673
5802	frUs	1	0.0000009895	0.9927323568
5803	frOYnd	1	0.0000009895	0.9927333463
5804	frOYd	1	0.0000009895	0.9927343357
5805	frIst	1	0.0000009895	0.9927353252
5806	frEk	1	0.0000009895	0.9927363147
5807	frE:k	1	0.0000009895	0.9927373041
5808	fplaU	1	0.0000009895	0.9927382936
5809	fo~	1	0.0000009895	0.9927392831
5810	fo:k	1	0.0000009895	0.9927402725
5811	fo:N	1	0.0000009895	0.9927412620
5812	fo:6tr	1	0.0000009895	0.9927422515
5813	fnt	1	0.0000009895	0.9927432409
5814	fly	1	0.0000009895	0.9927442304
5815	flu:kf	1	0.0000009895	0.9927452199
5816	flu:6	1	0.0000009895	0.9927462093
5817	flu	1	0.0000009895	0.9927471988
5818	flo:6	1	0.0000009895	0.9927481883
5819	fle:N	1	0.0000009895	0.9927491778
5820	flan	1	0.0000009895	0.9927501672
5821	flah	1	0.0000009895	0.9927511567
5822	flaUf	1	0.0000009895	0.9927521462
5823	flaU	1	0.0000009895	0.9927531356
5824	flaIt	1	0.0000009895	0.9927541251
5825	flaIn	1	0.0000009895	0.9927551146
5826	flaIk	1	0.0000009895	0.9927561040
5827	fla	1	0.0000009895	0.9927570935
5828	flUst	1	0.0000009895	0.9927580830
5829	flOYt	1	0.0000009895	0.9927590724
5830	flIks	1	0.0000009895	0.9927600619
5831	flIf	1	0.0000009895	0.9927610514
5832	flIN	1	0.0000009895	0.9927620408
5833	flICt	1	0.0000009895	0.9927630303
5834	flE:	1	0.0000009895	0.9927640198
5835	flE	1	0.0000009895	0.9927650092
5836	fin	1	0.0000009895	0.9927659987
5837	fi:ns	1	0.0000009895	0.9927669882
5838	fi:lst	1	0.0000009895	0.9927679776
5839	fi:6ts	1	0.0000009895	0.9927689671
5840	fi:6d	1	0.0000009895	0.9927699566
5841	fes	1	0.0000009895	0.9927709461
5842	fe:s	1	0.0000009895	0.9927719355
5843	fe:lQ	1	0.0000009895	0.9927729250
5844	fba:d	1	0.0000009895	0.9927739145
5845	fba	1	0.0000009895	0.9927749039
5846	fbE:	1	0.0000009895	0.9927758934
5847	faxst	1	0.0000009895	0.9927768829
5848	fass	1	0.0000009895	0.9927778723
5849	fakst	1	0.0000009895	0.9927788618
5850	faUst	1	0.0000009895	0.9927798513
5851	faNk	1	0.0000009895	0.9927808407
5852	faIlt	1	0.0000009895	0.9927818302
5853	fa:t	1	0.0000009895	0.9927828197
5854	fa:rkt	1	0.0000009895	0.9927838091
5855	fYs	1	0.0000009895	0.9927847986
5856	fYnftsC	1	0.0000009895	0.9927857881
5857	fYmpf	1	0.0000009895	0.9927867775
5858	fYmfs	1	0.0000009895	0.9927877670
5859	fY6t	1	0.0000009895	0.9927887565
5860	fY6s	1	0.0000009895	0.9927897459
5861	fUS	1	0.0000009895	0.9927907354
5862	fU6k	1	0.0000009895	0.9927917249
5863	fU6d	1	0.0000009895	0.9927927143
5864	fU6C	1	0.0000009895	0.9927937038
5865	fQu:6	1	0.0000009895	0.9927946933
5866	fQUns	1	0.0000009895	0.9927956828
5867	fQUn	1	0.0000009895	0.9927966722
5868	fQUm	1	0.0000009895	0.9927976617
5869	fQE	1	0.0000009895	0.9927986512
5870	fOks	1	0.0000009895	0.9927996406
5871	fOgS	1	0.0000009895	0.9928006301
5872	fOYCt	1	0.0000009895	0.9928016196
5873	fIts	1	0.0000009895	0.9928026090
5874	fIst	1	0.0000009895	0.9928035985
5875	fIs	1	0.0000009895	0.9928045880
5876	fIm	1	0.0000009895	0.9928055774
5877	fINk	1	0.0000009895	0.9928065669
5878	fI6t	1	0.0000009895	0.9928075564
5879	fI6l	1	0.0000009895	0.9928085458
5880	fEss	1	0.0000009895	0.9928095353
5881	fEks	1	0.0000009895	0.9928105248
5882	fES	1	0.0000009895	0.9928115142
5883	fENs	1	0.0000009895	0.9928125037
5884	fE:rt	1	0.0000009895	0.9928134932
5885	fE:r	1	0.0000009895	0.9928144826
5886	fE6tr	1	0.0000009895	0.9928154721
5887	fE6s	1	0.0000009895	0.9928164616
5888	fE6nS	1	0.0000009895	0.9928174511
5889	fE6g	1	0.0000009895	0.9928184405
5890	fE6d	1	0.0000009895	0.9928194300
5891	fE6b	1	0.0000009895	0.9928204195
5892	f@m	1	0.0000009895	0.9928214089
5893	f9ls	1	0.0000009895	0.9928223984
5894	f96t	1	0.0000009895	0.9928233879
5895	f96m	1	0.0000009895	0.9928243773
5896	f9	1	0.0000009895	0.9928253668
5897	e:r	1	0.0000009895	0.9928263563
5898	dzIC	1	0.0000009895	0.9928273457
5899	dz@n	1	0.0000009895	0.9928283352
5900	dy	1	0.0000009895	0.9928293247
5901	du:ts	1	0.0000009895	0.9928303141
5902	du:t	1	0.0000009895	0.9928313036
5903	du:ls	1	0.0000009895	0.9928322931
5904	du:l	1	0.0000009895	0.9928332825
5905	du:6	1	0.0000009895	0.9928342720
5906	dro:m	1	0.0000009895	0.9928352615
5907	draskS	1	0.0000009895	0.9928362509
5908	draIt	1	0.0000009895	0.9928372404
5909	draIst	1	0.0000009895	0.9928382299
5910	draIss	1	0.0000009895	0.9928392193
5911	draInh	1	0.0000009895	0.9928402088
5912	drUfs	1	0.0000009895	0.9928411983
5913	drUN	1	0.0000009895	0.9928421878
5914	drU	1	0.0000009895	0.9928431772
5915	drIs	1	0.0000009895	0.9928441667
5916	drInks	1	0.0000009895	0.9928451562
5917	drENQ	1	0.0000009895	0.9928461456
5918	drE:	1	0.0000009895	0.9928471351
5919	do~	1	0.0000009895	0.9928481246
5920	dos	1	0.0000009895	0.9928491140
5921	do:z	1	0.0000009895	0.9928501035
5922	dntC	1	0.0000009895	0.9928510930
5923	dns	1	0.0000009895	0.9928520824
5924	dnUs	1	0.0000009895	0.9928530719
5925	dnUNs	1	0.0000009895	0.9928540614
5926	dnIC	1	0.0000009895	0.9928550508
5927	dm@	1	0.0000009895	0.9928560403
5928	dls	1	0.0000009895	0.9928570298
5929	dlaIC	1	0.0000009895	0.9928580192
5930	dlIk	1	0.0000009895	0.9928590087
5931	dju:ps	1	0.0000009895	0.9928599982
5932	dju	1	0.0000009895	0.9928609876
5933	djUms	1	0.0000009895	0.9928619771
5934	dj@N	1	0.0000009895	0.9928629666
5935	dil	1	0.0000009895	0.9928639561
5936	di:nstr	1	0.0000009895	0.9928649455
5937	di:k	1	0.0000009895	0.9928659350
5938	di:6d	1	0.0000009895	0.9928669245
5939	de:nt	1	0.0000009895	0.9928679139
5940	de:l	1	0.0000009895	0.9928689034
5941	de:f	1	0.0000009895	0.9928698929
5942	darts	1	0.0000009895	0.9928708823
5943	darft	1	0.0000009895	0.9928718718
5944	dap	1	0.0000009895	0.9928728613
5945	dans	1	0.0000009895	0.9928738507
5946	dal	1	0.0000009895	0.9928748402
5947	dah	1	0.0000009895	0.9928758297
5948	daUm	1	0.0000009895	0.9928768191
5949	da:xs	1	0.0000009895	0.9928778086
5950	da:rt	1	0.0000009895	0.9928787981
5951	da:n	1	0.0000009895	0.9928797875
5952	dZu:l	1	0.0000009895	0.9928807770
5953	dZu:	1	0.0000009895	0.9928817665
5954	dZja:	1	0.0000009895	0.9928827559
5955	dZi:n	1	0.0000009895	0.9928837454
5956	dZi	1	0.0000009895	0.9928847349
5957	dZe:s	1	0.0000009895	0.9928857244
5958	dZe:m	1	0.0000009895	0.9928867138
5959	dZamp	1	0.0000009895	0.9928877033
5960	dZaNk	1	0.0000009895	0.9928886928
5961	dZO6	1	0.0000009895	0.9928896822
5962	dZIm	1	0.0000009895	0.9928906717
5963	dZEr	1	0.0000009895	0.9928916612
5964	dZEn	1	0.0000009895	0.9928926506
5965	dZEk	1	0.0000009895	0.9928936401
5966	dZ@U	1	0.0000009895	0.9928946296
5967	dYr	1	0.0000009895	0.9928956190
5968	dUlt	1	0.0000009895	0.9928966085
