ipa_trigram,frequency
uː_b_yː,1
uː_b_uː,1
uː_b_j,1
uː_b_ɐ,1
uː_ɐ_ʔ,1
uː_ɐ_ɔ,1
uː_au_z,1
uː_au_g,1
uː_ai_x,1
uː_ai_t,1
uː_ai_l,1
uː_aː_r,1
uː_aː_k,1
uː_aː_j,1
uː_aː__p:_,1
uː_a_m,1
uː_a_g,1
uː__p:__v,1
uː__p:__r,1
uː__p:__n,1
uː__p:__m,1
uː__p:__ɪ,1
uː__p:__g,1
uː__p:__ɛ,1
t_z_p,1
t_z_øː,1
t_z_ə,1
t_ʏ_m,1
t_ʏ_f,1
t_ʏ_b,1
t_yː_z,1
t_yː_x,1
t_yː_ʊ,1
t_yː_ʃ,1
t_yː_n,1
t_yː_h,1
t_yː_f,1
t_yː_ə,1
t_yː_eː,1
t_yː_au,1
t_x_ʊ,1
t_x_p,1
t_x_ɔi,1
t_x_ɔ,1
t_x_l,1
t_v_uː,1
t_v_m,1
t_v_au,1
t_uː_x,1
t_uː_ai,1
t_t_øː,1
t_ʃ_ʃ,1
t_ʃ_s,1
t_ʃ_eː,1
t_sich_z,1
t_s_œ,1
t_s_a͜i,1
t_r_l,1
t_p_yː,1
t_p_uː,1
t_p_s,1
t_p_m,1
t_p_k,1
t_p_ə,1
t_p_d,1
t_p_ai,1
t_ɔi_v,1
t_ɔi_s,1
t_ɔi_n,1
t_ɔi_m,1
t_ɔi_b,1
t_œ_r,1
t_œ_k,1
t_œ_ɪ,1
t_oː_x,1
t_øː_v,1
t_oː_ɔ,1
t_øː_h,1
t_oː_ɛ,1
t_oː_au,1
t_ŋ_v,1
t_n_yː,1
t_m_s,1
t_m_g,1
t_l_ʏ,1
t_l_yː,1
t_l_v,1
t_l_uː,1
t_l_ɛː,1
t_l_d,1
t_k_ʃ,1
t_k_g,1
t_k_f,1
t_k__p:_,1
t_j_v,1
t_j_p,1
t_j_ɔ,1
t_j_f,1
t_j_ə,1
t_ɪ_b,1
t_iː_ʃ,1
t_iː_eː,1
t_iː_d,1
t_iː_ai,1
t_iː__p:_,1
t_h_ʏ,1
t_h_a͜u,1
t_h_a͜i,1
t_g_yː,1
t_g_œ,1
t_f_ʃ,1
t_f_j,1
t_f_b,1
t_ɛː_ʊ,1
t_ɛː_ʃ,1
t_ɛː_oː,1
t_ɛː_m,1
t_ɛː_j,1
t_ɛː_ɪ,1
t_ɛː_h,1
t_ɛː_eː,1
t_ɛː_d,1
t_ɛ_d,1
t_ɛ_b,1
t_ə_ʏ,1
t_ə_iː,1
t_ə_a͜i,1
t_eː_p,1
t_eː_ai,1
t_eː_aː,1
t_d_a͜i,1
t_ç_t,1
t_ç_r,1
t_ç_j,1
t_ç_g,1
t_ç_d,1
t_b_k,1
t_b_f,1
t_b_a͜i,1
t_ɐ_ɔi,1
t_ɐ_œ,1
t_au_v,1
t_au_ɔ,1
t_au_oː,1
t_au_k,1
t_au_ə,1
t_au_eː,1
t_a͜u_ç,1
t_au_ɐ,1
t_au_a,1
t_ai_x,1
t_ai_ʊ,1
t_ai_s,1
t_ai_p,1
t_ai_œ,1
t_ai_f,1
t_ai_ɐ,1
t_ai_ai,1
t_ai_aː,1
t_ai__p:_,1
t_aː_v,1
t_aː_ʃ,1
t_aː_oː,1
t_aː_ɛː,1
t_aː_aː,1
t_a_a,1
t_a__p:_,1
t__p:__ʊ,1
t__p:__iː,1
t__p:__ə,1
ʃ_ʔ_aː,1
ʃ_z_ʊ,1
ʃ_z_iː,1
ʃ_z_ɛ,1
ʃ_x_k,1
ʃ_x_d,1
ʃ_v_ʏ,1
ʃ_v_yː,1
ʃ_v_ɐ,1
ʃ_uː_r,1
ʃ_uː_k,1
ʃ_uː_ɪ,1
ʃ_uː_g,1
ʃ_uː_f,1
ʃ_uː_b,1
ʃ_t_l,1
ʃ_t_g,1
ʃ_t_b,1
ʃ_oː_,1
ʃ_s_ʃ,1
ʃ_r_aː,1
ʃ_s_m,1
ʃ_s_h,1
ʃ_s_f,1
ʃ_s_ɛ,1
ʃ_s_au,1
ʃ_s_ai,1
ʃ_r_a͜i,1
ʃ_r_aː,1
ʃ_p_z,1
ʃ_p_uː,1
ʃ_p_ɔ͜y,1
ʃ_ɔi_ə,1
ʃ_ɔ_p,1
ʃ_ɔ_m,1
ʃ_ɔ_f,1
ʃ_ɔ_ɐ,1
ʃ_oː_z,1
ʃ_oː_ʃ,1
ʃ_oː_p,1
ʃ_oː_œ,1
ʃ_oː_oː,1
ʃ_oː_ɪ,1
ʃ_øː_h,1
ʃ_oː_eː,1
ʃ_oː_au,1
ʃ_øː__p:_,1
ʃ_oː__p:_,1
ʃ_n_v,1
ʃ_n_t,1
ʃ_n_ʃ,1
ʃ_n_p,1
ʃ_n_oː,1
ʃ_n_n,1
ʃ_n_k,1
ʃ_n_j,1
ʃ_n_g,1
ʃ_n_ə,1
ʃ_n_ç,1
ʃ_n_b,1
ʃ_n_au,1
ʃ_m_œ,1
ʃ_m_oː,1
ʃ_m_n,1
ʃ_m_m,1
ʃ_m_l,1
ʃ_m_eː,1
ʃ_l__p:_,1
ʃ_k_uː,1
ʃ_k_r,1
ʃ_k_ɔi,1
ʃ_k_œ,1
ʃ_k_øː,1
ʃ_k_ɪ,1
ʃ_k_ɛ,1
ʃ_j_ʏ,1
ʃ_j_a,1
ʃ_ɪ_p,1
ʃ_iː_r,1
ʃ_iː_ɪ,1
ʃ_iː_iː,1
ʃ_iː__p:_,1
ʃ_h_p,1
ʃ_h_ɔ,1
ʃ_h_ai,1
ʃ_g_ʊ,1
ʃ_g_r,1
ʃ_g_ɔ,1
ʃ_g_ə,1
ʃ_f_r,1
ʃ_f_h,1
ʃ_f_eː,1
ʃ_ə_x,1
ʃ_ə_ai,1
ʃ_ə_aː,1
ʃ_eː_n,1
ʃ_eː_l,1
ʃ_eː_h,1
ʃ_eː_d,1
ʃ_eː_b,1
ʃ_eː_aː,1
ʃ_eː__p:_,1
ʃ_d_ʊ,1
ʃ_d_ɔi,1
ʃ_d_oː,1
ʃ_d_ai,1
ʃ_b_ʊ,1
ʃ_b_l,1
ʃ_ɐ_ʊ,1
ʃ_ɐ_p,1
ʃ_ɐ_l,1
ʃ_ɐ_j,1
ʃ_ɐ_ɪ,1
ʃ_ɐ_ɛ,1
ʃ_ɐ__p:_,1
ʃ_au_z,1
ʃ_au_v,1
ʃ_au_k,1
ʃ_au_j,1
ʃ_au_g,1
ʃ_au_b,1
ʃ_au_a,1
ʃ_a͜i_t,1
ʃ_ai_oː,1
ʃ_ai_ç,1
ʃ_ai_a,1
ʃ_ai__p:_,1
ʃ_aː_t,1
ʃ_aː_p,1
ʃ_aː_m,1
ʃ_aː_ɐ,1
ʃ_aː__p:_,1
ʃ_a_ʊ,1
ʃ_a_m,1
ʃ_a_h,1
ʃ__p:__v,1
ʃ__p:__r,1
ʃ__p:__m,1
ʃ__p:__j,1
ʃ__p:__g,1
ʃ__p:__a,1
sich_z_oː,1
s_z_h,1
s_z_ə,1
s_ʏ_t,1
s_ʏ_s,1
s_ʏ_m,1
s_ʏ_k,1
s_ʏ_ɐ,1
s_yː_s,1
s_yː_n,1
s_yː_k,1
s_yː_h,1
s_yː_ɐ,1
s_x_yː,1
s_x_ɔ,1
s_x_l,1
s_v_ɔi,1
s_v_k,1
s_v_h,1
s_ʊ_p,1
s_ʊ_g,1
s_uː_x,1
s_uː_ə,1
s_t_ʔ,1
s_t_ŋ,1
s_ʃ_ʏ,1
s_ʃ_yː,1
s_ʃ_iː,1
s_s_yː,1
s_s_ʊ,1
s_s_oː,1
s_s_l,1
s_s_eː,1
s_r_ɔ,1
s_r_ɐ,1
s_r_a͜i,1
s_p_t,1
s_p_ɔi,1
s_p_ɛː,1
s_ɔi_f,1
s_ɔ_ŋ,1
s_ɔ_m,1
s_ɔ_l,1
s_oː_ʊ,1
s_øː_m,1
s_øː_l,1
s_oː_l,1
s_oː_j,1
s_oː_a,1
s_ŋ_k,1
s_n_ʏ,1
s_n_øː,1
s_n_ɛː,1
s_n_ə,1
s_m_yː,1
s_m_s,1
s_m_g,1
s_m_ə,1
s_l_ʃ,1
s_l_r,1
s_l_ç,1
s_l__p:_,1
s_k_ʏ,1
s_k_ʃ,1
s_k_m,1
s_k_g,1
s_k_d,1
s_j_ɪ,1
s_j__p:_,1
s_ɪ_v,1
s_ɪ_l,1
s_iː_øː,1
s_iː_oː,1
s_iː_f,1
s_iː_eː,1
s_h_ʏ,1
s_h_yː,1
s_h_uː,1
s_h_a͜i,1
s_g_m,1
s_f_uː,1
s_f__p:_,1
s_ɛː_v,1
s_ɛː_uː,1
s_ɛː_t,1
s_ɛː_n,1
s_ɛː_m,1
s_ɛː_l,1
s_ɛː_g,1
s_ɛː_d,1
s_ə_ʔ,1
s_ə_ŋ,1
s_eː_z,1
s_eː_oː,1
s_eː_j,1
s_eː_ɪ,1
s_eː_eː,1
s_d_ʔ,1
s_d_ɐ,1
s_ç_ʊ,1
s_ç_ɔi,1
s_ç_j,1
s_ç_iː,1
s_d_ʔ,1
s_ç_b,1
s_ç_ai,1
s_ç_aː,1
s_b_m,1
s_b_k,1
s_ɐ_yː,1
s_ɐ_x,1
s_ɐ_ɔ,1
s_a͜u_s,1
s_au_p,1
s_au_m,1
s_au_ɛ,1
s_au_a,1
s_ai_uː,1
s_a͜i_t,1
s_ai_oː,1
s_a͜i_g,1
s_ai_eː,1
s_ai__p:_,1
s_aː_v,1
s_aː_ʃ,1
s_aː_ɪ,1
s_aː_h,1
s_aː_f,1
s_aː_au,1
s_aː_ai,1
s_aː_aː,1
s_a_uː,1
s_a_s,1
s_a_r,1
s_a_m,1
s_a_j,1
s_a_ɪ,1
s_a_iː,1
s_a_f,1
s_a_ɛ,1
s_a_d,1
s_a_b,1
s_a_au,1
s_a_ai,1
s_a_aː,1
s_a_a,1
s__p:__x,1
s__p:__ʊ,1
s__p:__ɔi,1
s__p:__œ,1
r_z_yː,1
r_yː_j,1
r_yː_eː,1
r_yː__p:_,1
r_x_z,1
r_x_oː,1
r_x_k,1
r_x_aː,1
r_x_a,1
r_ʊ_z,1
r_ʊ_ʃ,1
r_uː_x,1
r_uː_j,1
r_uː_ɐ,1
r_t_ʏ,1
r_t_ʊ,1
r_t_t,1
r_t_p,1
r_t_n,1
r_t_k,1
r_t_f,1
r_t_ə,1
r_ʃ_yː,1
r_ʃ_øː,1
r_ʃ_n,1
r_ʃ_ɛ,1
r_ʃ_d,1
r_ʃ_au,1
r_s_z,1
r_s_ɔ,1
r_s_k,1
r_s_ɪ,1
r_s_eː,1
r_s_b,1
r_s_aː,1
r_s_a,1
r_s__p:_,1
r_r_ʏ,1
r_r_ɔ,1
r_r_oː,1
r_p_uː,1
r_p_k,1
r_p_ɛ,1
r_ɔi_p,1
r_ɔi_ŋ,1
r_ɔi_j,1
r_ɔi_ɛ,1
r_ɔi_a,1
r_ɔi__p:_,1
r_ɔ_z,1
r_ɔ_g,1
r_ɔ_b,1
r_œ_n,1
r_œ_m,1
r_oː_yː,1
r_oː_x,1
r_øː_n,1
r_øː_l,1
r_øː_h,1
r_øː_f,1
r_oː_ɛ,1
r_øː_d,1
r_ŋ_v,1
r_ŋ_t,1
r_ŋ_n,1
r_ŋ_d,1
r_n_v,1
r_n_p,1
r_n_j,1
r_n_iː,1
r_n_h,1
r_n_ç,1
r_n_ai,1
r_n__p:_,1
r_m_z,1
r_m_v,1
r_m_r,1
r_m_ɔ,1
r_m_iː,1
r_m_eː,1
r_m_au,1
r_m__p:_,1
r_l_ɔ,1
r_l_øː,1
r_l_k,1
r_l_iː,1
r_k_uː,1
r_k_ɛː,1
r_k_ɛ,1
r_k_eː,1
r_k__p:_,1
r_j_uː,1
r_j_ɔ,1
r_j_ə,1
r_iː_ʃ,1
r_iː_ɛ,1
r_h_uː,1
r_h_oː,1
r_h_ə,1
r_g_ɔ,1
r_g_oː,1
r_f_z,1
r_f_ʊ,1
r_f_m,1
r_f_eː,1
r_f_b,1
r_f__p:_,1
r_ɛː_n,1
r_ɛː_ɐ,1
r_ɛ_z,1
r_ɛ_ʃ,1
r_ɛ_r,1
r_ə_ʏ,1
r_ə_ɔi,1
r_ə_ɔ,1
r_eː_ʃ,1
r_eː_ɪ,1
r_eː_eː,1
r_eː__p:_,1
r_d_ʃ,1
r_d_au,1
r_b_yː,1
r_b_ɔ,1
r_b_aː,1
r_ɐ_r,1
r_ɐ_oː,1
r_au_x,1
r_au_ɐ,1
r_au_au,1
r_au_ai,1
r_au__p:_,1
r_a͜i_ʃ,1
r_a͜i_r,1
r_a͜i_n,1
r_a͜i_j,1
r_a͜i_b,1
r_ai_aː,1
r_aː_ɐ,1
r_aː_aː,1
r_aː_a,1
r_a_ɛ,1
r__p:__x,1
r__p:__s,1
r__p:__r,1
r__p:__oː,1
r__p:__ŋ,1
r__p:__iː,1
r__p:__h,1
r__p:__d,1
r__p:__aː,1
p_z_ɐ,1
p_z_au,1
p_ʏ_z,1
p_ʏ_n,1
p_ʏ_m,1
p_yː_v,1
p_yː_oː,1
p_yː_m,1
p_yː_f,1
p_yː__p:_,1
p_x_v,1
p_x_ɔ,1
p_x_eː,1
p_v_ʊ,1
p_v_uː,1
p_v_ə,1
p_v_eː,1
p_ʊ_z,1
p_ʊ_ɐ,1
p_uː_oː,1
p_uː_j,1
p_uː_f,1
p_t_ʏ,1
p_t_œ,1
p_ʃ_uː,1
p_ʃ_p,1
p_ʃ_k,1
p_ʃ_j,1
p_ʃ_ai,1
p_s_uː,1
p_s_ɔi,1
p_s_œ,1
p_s_ɛ,1
p_s_eː,1
p_r_ɔi,1
p_p_r,1
p_p_ɔ,1
p_p_ɪ,1
p_p_f,1
p_p_aː,1
p_ɔ͜y_l,1
p_ɔi_ʃ,1
p_ɔi_ç,1
p_øː_z,1
p_oː_ʃ,1
p_øː_s,1
p_oː_m,1
p_oː_h,1
p_oː_f,1
p_n_z,1
p_n_ʃ,1
p_n_r,1
p_n_p,1
p_n_j,1
p_n_g,1
p_m_ʏ,1
p_m_x,1
p_m_r,1
p_m_ɔ,1
p_m_n,1
p_m_iː,1
p_m_d,1
p_m_au,1
p_l_ʏ,1
p_k_ʃ,1
p_k_p,1
p_k_ɔi,1
p_k_m,1
p_k_h,1
p_k_ɛ,1
p_k_d,1
p_k_au,1
p_j_uː,1
p_j_d,1
p_iː_z,1
p_iː_v,1
p_iː_ʃ,1
p_iː_p,1
p_iː_ɪ,1
p_iː_aː,1
p_h_œ,1
p_h_oː,1
p_h_m,1
p_h_au,1
p_ɛː_ɪ,1
p_ə_yː,1
p_ə_t,1
p_ə_ʃ,1
p_ə_ŋ,1
p_ə_k,1
p_eː_m,1
p_eː_l,1
p_d_ɔi,1
p_b_ʏ,1
p_b_r,1
p_b_oː,1
p_b_l,1
p_b_au,1
p_ɐ_uː,1
p_ɐ_p,1
p_ɐ_j,1
p_ɐ_ɪ,1
p_ɐ_ɛ,1
p_ɐ_ai,1
p_ɐ_aː,1
p_au_ə,1
p_au_au,1
p_ai_t,1
p_ai_s,1
p_ai_d,1
p_aː_j,1
p_a_z,1
p_a_ɛ,1
p_a_aː,1
p_a__p:_,1
p__p:__yː,1
p__p:__v,1
p__p:__m,1
p__p:__k,1
p__p:__g,1
p__p:__eː,1
p__p:__b,1
ɔ͜y_t_ə,1
ɔ͜y_n_t,1
ɔ͜y_n_d,1
ɔ͜y_l_ɐ,1
ɔi_z_a,1
ɔi_v_ɛ,1
ɔi_ʊ_n,1
ɔi_ʊ_m,1
ɔi_uː_iː,1
ɔi_t_r,1
ɔi_t_oː,1
ɔi_t_f,1
ɔi_t_ɐ,1
ɔi_t_ai,1
ɔi_ʃ_r,1
ɔi_ʃ_p,1
ɔi_ʃ_n,1
ɔi_ʃ_l,1
ɔi_ʃ_ɪ,1
ɔi_s_d,1
ɔi_s_a,1
ɔi_r_ɛ,1
ɔi_r_aː,1
ɔi_p_t,1
ɔi_ɔi_uː,1
ɔi_œ_f,1
ɔi_oː_t,1
ɔi_ŋ_eː,1
ɔi_n_v,1
ɔi_n_ʃ,1
ɔi_n_ɔi,1
ɔi_n_ɔ,1
ɔi_n_n,1
ɔi_n_m,1
ɔi_n_h,1
ɔi_n_f,1
ɔi_n_b,1
ɔi_n_aː,1
ɔi_n_a,1
ɔi_m_yː,1
ɔi_m_oː,1
ɔi_m_eː,1
ɔi_m_ç,1
ɔi_m_ai,1
ɔi_l_aː,1
ɔi_k__p:_,1
ɔi_k_r,1
ɔi_k_ɔ,1
ɔi_k_oː,1
ɔi_k_l,1
ɔi_k_iː,1
ɔi_k_ai,1
ɔi_k_aː,1
ɔi_k__p:_,1
ɔi_j_aː,1
ɔi_ɪ_s,1
ɔi_ɪ_m,1
ɔi_g_ɪ,1
ɔi_f_yː,1
ɔi_f_a,1
ɔi_ɛ_s,1
ɔi_ɛ_n,1
ɔi_ə_p,1
ɔi_ə_ɛː,1
ɔi_ə_d,1
ɔi_d_ɔi,1
ɔi_d_iː,1
ɔi_d_aː,1
ɔi_ç_ʊ,1
ɔi_ç_r,1
ɔi_ç_k,1
ɔi_ç_ə,1
ɔi_ç_b,1
ɔi_b_ʊ,1
ɔi_b_ɛ,1
ɔi_ɐ_z,1
ɔi_ɐ_p,1
ɔi_ɐ_ɔi,1
ɔi_ɐ_m,1
ɔi_ɐ_k,1
ɔi_ɐ_aː,1
ɔi_au_s,1
ɔi_ai_n,1
ɔi_a_v,1
ɔi_a_l,1
ɔi__p:__a,1
ɔ_z_o,1
ɔ_z_oː,1
ɔ_x_œ,1
ɔ_v_ŋ,1
ɔ_v_d,1
ɔ_t_uː,1
ɔ_t_n,1
ɔ_t_m,1
ɔ_t_ç,1
ɔ_t_b,1
ɔ_ʃ_n,1
ɔ_ʃ_k,1
ɔ_ʃ_ɪ,1
ɔ_ʃ_ɛ,1
ɔ_ʃ_ə,1
ɔ_ʃ_d,1
ɔ_ʃ_ɐ,1
ɔ_ʃ_ai,1
ɔ_ʃ_a,1
ɔ_s_v,1
ɔ_s_ʊ,1
ɔ_s_s,1
ɔ_s_r,1
ɔ_s_oː,1
ɔ_s_j,1
ɔ_s_ɛ,1
ɔ_s_d,1
ɔ_r_uː,1
ɔ_r_iː,1
ɔ_r_ə,1
ɔ_r_ai,1
ɔ_p_ʊ,1
ɔ_p_r,1
ɔ_p_l,1
ɔ_p_iː,1
ɔ_p_a,1
ɔ_ŋ_yː,1
ɔ_ŋ_ʊ,1
ɔ_ŋ_s,1
ɔ_ŋ_ɪ,1
ɔ_ŋ_g,1
ɔ_ŋ_ə,1
ɔ_ŋ_d,1
ɔ_ŋ_ç,1
ɔ_ŋ_a,1
ɔ_n_p,1
ɔ_n_j,1
ɔ_n_g,1
ɔ_n_au,1
ɔ_n_ai,1
ɔ_m_ʏ,1
ɔ_m_yː,1
ɔ_m_x,1
ɔ_m_ɔ,1
ɔ_m_l,1
ɔ_l_yː,1
ɔ_k_uː,1
ɔ_k_r,1
ɔ_k_p,1
ɔ_k_oː,1
ɔ_k_b,1
ɔ_k_ai,1
ɔ_k__p:_,1
ɔ_g_t,1
ɔ_g_m,1
ɔ_g_eː,1
ɔ_g_ɐ,1
ɔ_f_yː,1
ɔ_f_r,1
ɔ_f_p,1
ɔ_f_l,1
ɔ_f_j,1
ɔ_b_iː,1
ɔ_b_ə,1
œ_ʊ_ŋ,1
œ_t_ɛ,1
œ_t_ə,1
œ_t_eː,1
œ_ʃ_ʊ,1
œ_ʃ_ɪ,1
œ_ʃ_ɐ,1
œ_s_ɪ,1
œ_p_ə,1
œ_n_n,1
œ_n_k,1
œ_n_ɪ,1
œ_n_f,1
œ_n_ɛ,1
œ_n_eː,1
œ_n_d,1
œ_n_a,1
œ_n__p:_,1
œ_m_z,1
œ_m_t,1
œ_l_n,1
œ_l_aː,1
œ_l_a,1
œ_k_t,1
œ_k_ɪ,1
œ_k_ɛ,1
œ_k_ç,1
œ_ɪ_g,1
œ_g_p,1
œ_f_r,1
œ_ɛː_n,1
œ_ç_ə,1
œ_b_l,1
œ_ɐ_l,1
oder_oː_d,1
oː_ʔ_aː,1
oː_z_ɔi,1
øː_z_oː,1
oː_z_ɛː,1
øː_z_ɛ,1
øː_z_ɐ,1
øː_z_ai,1
øː_z_a,1
oː_ʏ_p,1
øː_yː_b,1
oː_x_t,1
oː_x_s,1
oː_x_r,1
oː_x_oː,1
oː_x_ɪ,1
oː_x_iː,1
oː_x_ɛ,1
oː_x_aː,1
oː_x_a,1
oː_v_yː,1
øː_v_r,1
oː_v_øː,1
øː_v_ɪ,1
øː_v_ɛ,1
oː_v_ə,1
øː_v_aː,1
oː_uː_ʊ,1
oː_uː_g,1
oː_uː_b,1
øː_s_ʊ,1
øː_t_z,1
øː_t_ʊ,1
øː_t_uː,1
oː_r_ʏ,1
oː_t_œ,1
øː_t_iː,1
oː_t_ɛː,1
øː_t_b,1
øː_t_ɐ,1
oː_ʃ_œ,1
oː_ʃ_d,1
oː_ʃ_a͜u,1
oː_ʃ__p:_,1
øː_s_z,1
oː_s_yː,1
øː_s_v,1
øː_s_ʊ,1
oː_s_s,1
oː_s_ɔ,1
øː_s_ɛ,1
oː_r_ʏ,1
oː_r_ɐ,1
øː_r_a,1
øː_p_k,1
oː_œ_f,1
oː_oː_v,1
oː_oː_uː,1
øː_oː_k,1
oː_øː_k,1
oː_oː__p:_,1
øː_n_yː,1
øː_n_x,1
øː_n_r,1
oː_n_ŋ,1
øː_n_ɛ,1
øː_n_a͜u,1
oː_m_x,1
oː_m_ɛː,1
øː_m_ə,1
oː_m_ɐ,1
øː_m_ai,1
oː_m_a͜i,1
øː_l_ʊ,1
oː_l_p,1
øː_l_œ,1
øː_l_oː,1
øː_l_ə,1
oː_k_ʃ,1
oː_k_p,1
øː_k_ɔ,1
øː_k_œ,1
øː_k_øː,1
oː_k_iː,1
øː_k_d,1
oː_k_a͜i,1
oː_j_z,1
oː_j_uː,1
oː_j_ai,1
oː_ɪ_z,1
oː_ɪ_t,1
øː_ɪ_s,1
oː_ɪ_ŋ,1
oː_iː_z,1
oː_iː_n,1
oː_iː_m,1
oː_iː_h,1
oː_iː_b,1
oː_h_yː,1
øː_h_ʊ,1
øː_h_uː,1
oː_g_œ,1
øː_g_a,1
oː_f_x,1
oː_f_p,1
øː_f_ɔ,1
oː_f_øː,1
oː_f_m,1
øː_f_ɐ,1
oː_ɛː_z,1
oː_ɛː_k,1
oː_ɛː_h,1
oː_ɛː_ɛː,1
oː_ɛː__p:_,1
oː_ɛ_f,1
øː_ɛ_ç,1
øː_ɛ_ɐ,1
oː_eː_n,1
øː_d_ʊ,1
øː_d_uː,1
oː_d_m,1
oː_d_au,1
oː_b_ʏ,1
oː_b_uː,1
øː_b_øː,1
oː_b_m,1
øː_ɐ_yː,1
øː_ɐ_x,1
øː_ɐ_ʊ,1
øː_ɐ_ʃ,1
øː_ɐ_s,1
øː_ɐ_oː,1
øː_ɐ_k,1
øː_ɐ_j,1
øː_ɐ_f,1
øː_ɐ_ai,1
øː_ɐ__p:_,1
oː_au_yː,1
oː_ai_z,1
oː_a_o,1
oː_ai_s,1
oː_ai_d,1
oː_ai_a,1
oː_aː_x,1
oː_aː_ʊ,1
oː__p:__k,1
oː_aː_oː,1
oː_aː_f,1
øː_a_x,1
oː_a_ʃ,1
oː_a_oː,1
øː_a_ŋ,1
oː_a_f,1
oː_a_b,1
oː_a_a,1
oː_a__p:_,1
oː__p:__ʊ,1
oː__p:__øː,1
oː__p:__k,1
oː__p:__j,1
øː__p:__a,1
oː__p:__a,1
ŋ_z_uː,1
ŋ_z_ɔi,1
ŋ_yː_oː,1
ŋ_x_ʃ,1
ŋ_x_m,1
ŋ_x_g,1
ŋ_x_au,1
ŋ_v_ɛː,1
ŋ_ʊ_t,1
ŋ_uː_z,1
ŋ_uː_r,1
ŋ_uː_oː,1
ŋ_t_yː,1
ŋ_t_x,1
ŋ_t_p,1
ŋ_t_ɔ,1
ŋ_t_ə,1
ŋ_ʃ_ʏ,1
ŋ_ʃ_uː,1
ŋ_ʃ_n,1
ŋ_s_ʏ,1
ŋ_r_uː,1
ŋ_r_t,1
ŋ_r_ɔi,1
ŋ_r_ə,1
ŋ_r_aː,1
ŋ_p_ʊ,1
ŋ_p_oː,1
ŋ_p_m,1
ŋ_p_eː,1
ŋ_p_au,1
ŋ_oː_z,1
ŋ_oː_ʊ,1
ŋ_oː_t,1
ŋ_oː_m,1
ŋ_n_z,1
ŋ_n_b,1
ŋ_n_aː,1
ŋ_m_ɔ,1
ŋ_m_iː,1
ŋ_m_ɛː,1
ŋ_m_d,1
ŋ_l_ʏ,1
ŋ_l_ɔ,1
ŋ_l_ɐ,1
ŋ_l_ai,1
ŋ_l_aː,1
ŋ_k_œ,1
ŋ_k_ŋ,1
ŋ_j_uː,1
ŋ_j_t,1
ŋ_j_ɔ,1
ŋ_ɪ_v,1
ŋ_ɪ_r,1
ŋ_iː_h,1
ŋ_iː_ɛ,1
ŋ_iː_au,1
ŋ_iː_a,1
ŋ_h_uː,1
ŋ_h_œ,1
ŋ_h_ai,1
ŋ_g_ʊ,1
ŋ_g_m,1
ŋ_g_iː,1
ŋ_g_a,1
ŋ_k_œ,1
ŋ_f_s,1
ŋ_f_l,1
ŋ_f_h,1
ŋ_j_ɔ,1
ŋ_ɪ_v,1
ŋ_ɛː_ɛː,1
ŋ_ɛː_a,1
ŋ_ɛ_z,1
ŋ_ɛ_m,1
ŋ_eː_ɛ,1
ŋ_d_au,1
ŋ_d_ai,1
ŋ_ç_a,1
ŋ_b_s,1
ŋ_b_l,1
ŋ_b_ɛ,1
ŋ_b_ə,1
ŋ_ɐ_ʊ,1
ŋ_ɐ_ʃ,1
ŋ_ɐ_r,1
ŋ_ɐ_ɔ,1
ŋ_ɐ_au,1
ŋ_au_t,1
ŋ_au_n,1
ŋ_ai_m,1
ŋ_ai_d,1
ŋ_ai_ɐ,1
ŋ_a_z,1
ŋ_a_v,1
ŋ_a_g,1
ŋ_a_f,1
ŋ_a_d,1
ŋ_a_ɐ,1
ŋ__p:__t,1
ŋ__p:__s,1
ŋ__p:__oː,1
ŋ__p:__n,1
ŋ__p:__m,1
ŋ__p:__d,1
ŋ__p:__aː,1
n_ʔ_ɪ,1
n_z_t,1
n_ʏ_l,1
n_ʏ_k,1
n_ʏ_f,1
n_ʏ_ç,1
n_ʏ_b,1
n_ʏ_ɐ,1
n_yː_k,1
n_yː_j,1
n_yː_ɪ,1
n_yː_h,1
n_yː_f,1
n_yː_aː,1
n_x_ɔ,1
n_v_yː,1
n_v_l,1
n_v_ɐ,1
n_ʊ_r,1
n_uː_v,1
n_uː_r,1
n_uː_iː,1
n_uː_g,1
n_t_ʔ,1
n_s_ʏ,1
n_ʃ_s,1
n_ʃ_ɔi,1
n_ʃ_k,1
n_ʃ_g,1
n_ʃ_ɛː,1
n_ʃ_b,1
n_ʃ_a͜u,1
n_ʃ__p:_,1
n_s_ʏ,1
n_s_ɔ,1
n_s_iː,1
n_s_ə,1
n_r_z,1
n_r_r,1
n_r_øː,1
n_r_n,1
n_r_l,1
n_r_j,1
n_r__p:_,1
n_p_p,1
n_p_ɔi,1
n_p_øː,1
n_p_h,1
n_ɔi_ɪ,1
n_ɔi_h,1
n_ɔi_f,1
n_ɔi_ai,1
n_ɔ_r,1
n_œ_s,1
n_œ_p,1
n_œ_m,1
n_œ_k,1
n_œ_ç,1
n_øː_yː,1
n_øː_s,1
n_øː_m,1
n_øː_g,1
n_øː_ɛ,1
n_oː_eː,1
n_øː_ɐ,1
n_ŋ_x,1
n_ŋ_uː,1
n_ŋ_t,1
n_ŋ_oː,1
n_ŋ_m,1
n_ŋ_l,1
n_ŋ_j,1
n_ŋ_ɛ,1
n_ŋ_b,1
n_n_ʏ,1
